id,city,macrozone,neighbourhood,price,price_per_sqm,surface,rooms,floor,type
102478734,Milano,"Famagosta, Barona",Cantalupa - San Paolo,185000.0,4204.545454545455,44.0,1.0,1,Appartamento
102477920,Milano,"Famagosta, Barona",Cantalupa - San Paolo,185000.0,4868.421052631579,38.0,1.0,1,Appartamento
103080252,Milano,"Abbiategrasso, Chiesa Rossa",Cermenate - Abbiategrasso,265000.0,3785.714285714286,70.0,2.0,1,Loft
99270858,Milano,"Famagosta, Barona",Cantalupa - San Paolo,185000.0,3700.0,50.0,1.0,,Appartamento
101054933,Milano,"Famagosta, Barona",Cantalupa - San Paolo,380000.0,3619.0476190476193,105.0,4.0,5,Appartamento
103330290,Milano,"Famagosta, Barona",Cantalupa - San Paolo,,,82.0,3.0,T,Appartamento
101449561,Milano,"Famagosta, Barona",Cantalupa - San Paolo,3000000.0,1353.7906137184116,2216.0,5.0,,Villa unifamiliare
103698092,Milano,"Famagosta, Barona",Cantalupa - San Paolo,335000.0,3941.176470588235,85.0,3.0,3,Appartamento
102932954,Milano,"Famagosta, Barona",Cantalupa - San Paolo,289000.0,2752.3809523809523,105.0,4.0,4,Appartamento
103228456,Milano,"Famagosta, Barona",Cantalupa - San Paolo,112000.0,1272.7272727272727,88.0,3.0,4,Appartamento
100878623,Milano,"Famagosta, Barona",Cantalupa - San Paolo,319000.0,3752.9411764705883,85.0,3.0,5,Appartamento
103149656,Milano,"Abbiategrasso, Chiesa Rossa",Cermenate - Abbiategrasso,242000.0,4400.0,55.0,2.0,1,Appartamento
99869318,Milano,"Famagosta, Barona",Cantalupa - San Paolo,13600000.0,2729.827378562826,4982.0,,T,Palazzo - Edificio
100012650,Milano,"Famagosta, Barona",Cantalupa - San Paolo,82005.0,1242.5,66.0,3.0,,Palazzo - Edificio
103211104,Milano,"Famagosta, Barona",Cantalupa - San Paolo,112420.0,1277.5,88.0,5.0,,Appartamento
101628127,Milano,"Famagosta, Barona",Cantalupa - San Paolo,780000.0,2437.5,320.0,5.0,R,Appartamento
86180226,Milano,"Famagosta, Barona",Cantalupa - San Paolo,280000.0,3373.4939759036147,83.0,2.0,T,Appartamento
101254707,Milano,"Famagosta, Barona",Cantalupa - San Paolo,175000.0,2430.5555555555557,72.0,2.0,2,Appartamento
94416458,Milano,"Famagosta, Barona",Cantalupa - San Paolo,220000.0,3142.8571428571427,70.0,2.0,T,Appartamento
100511188,Milano,"Famagosta, Barona",Cantalupa - San Paolo,155000.0,2384.6153846153848,65.0,2.0,2,Appartamento
103555342,Milano,"Famagosta, Barona",Barona,830000.0,4882.35294117647,170.0,4.0,5,Appartamento
101061133,Milano,"Famagosta, Barona",Tre Castelli - Faenza,508000.0,5080.0,100.0,3.0,3,Appartamento
101060003,Milano,"Famagosta, Barona",Tre Castelli - Faenza,378000.0,6000.0,63.0,2.0,5,Appartamento
96854880,Milano,"Famagosta, Barona",Barona,737000.0,5459.259259259259,135.0,3.0,T,Appartamento
98888056,Milano,"Famagosta, Barona",Barona,420000.0,5600.0,75.0,2.0,2,Appartamento
102902508,Milano,"Famagosta, Barona",Barona,190000.0,3653.846153846154,52.0,2.0,T,Appartamento
99923846,Milano,"Famagosta, Barona",Tre Castelli - Faenza,848000.0,4711.111111111111,180.0,4.0,5,Attico
103485696,Milano,"Famagosta, Barona",Famagosta,300000.0,3333.3333333333335,90.0,3.0,3,Appartamento
102621130,Milano,"Famagosta, Barona",Barona,170000.0,4250.0,40.0,2.0,3,Appartamento
103185588,Milano,"Famagosta, Barona",Barona,890000.0,7416.666666666667,120.0,3.0,2,Loft
102903946,Milano,"Famagosta, Barona",Barona,250000.0,3205.128205128205,78.0,3.0,T,Appartamento
101423043,Milano,"Famagosta, Barona",Barona,295000.0,5566.037735849057,53.0,2.0,,Progetto
103592730,Milano,"Famagosta, Barona",Barona,259000.0,3700.0,70.0,3.0,3,Appartamento
103032016,Milano,"Famagosta, Barona",Barona,339000.0,3390.0,100.0,3.0,T,Loft
103247144,Milano,"Famagosta, Barona",Barona,620000.0,5636.363636363636,110.0,2.0,1,Loft
102478768,Milano,"Famagosta, Barona",Barona,585000.0,4034.4827586206898,145.0,3.0,T,Appartamento
103484560,Milano,"Famagosta, Barona",Famagosta,410000.0,3867.9245283018868,106.0,3.0,1,Appartamento
103132788,Milano,"Famagosta, Barona",Barona,515000.0,5537.634408602151,93.0,3.0,T,Appartamento
99426256,Milano,"Famagosta, Barona",Famagosta,520000.0,6666.666666666667,78.0,2.0,1,Appartamento
103299584,Milano,"Famagosta, Barona",Barona,395000.0,6583.333333333333,60.0,2.0,2,Appartamento
103550762,Milano,"Famagosta, Barona",Barona,729000.0,7673.684210526316,95.0,3.0,3,Appartamento
103001004,Milano,"Famagosta, Barona",Barona,410000.0,2733.3333333333335,150.0,3.0,1,Appartamento
103665466,Milano,"Famagosta, Barona",Barona,290000.0,4915.254237288135,59.0,2.0,2,Appartamento
100601002,Milano,"Famagosta, Barona",Barona,1340000.0,5447.154471544715,246.0,5.0,2,Appartamento
103139280,Milano,"Famagosta, Barona",Barona,725000.0,4215.116279069767,172.0,3.0,1 - 2,Appartamento
98308382,Milano,"Famagosta, Barona",Barona,335000.0,4926.470588235294,68.0,1.0,,Progetto
101553173,Milano,"Famagosta, Barona",Barona,310000.0,2818.181818181818,110.0,3.0,4,Appartamento
103277688,Milano,"Famagosta, Barona",Tre Castelli - Faenza,250000.0,3571.4285714285716,70.0,3.0,5,Appartamento
98918634,Milano,"Famagosta, Barona",Barona,328000.0,4259.74025974026,77.0,3.0,1,Appartamento
103235700,Milano,"Famagosta, Barona",Barona,1150000.0,3382.3529411764707,340.0,4.0,R,Appartamento
100928969,Milano,"Famagosta, Barona",Barona,1030000.0,6776.315789473684,152.0,3.0,5,Appartamento
101296813,Milano,"Famagosta, Barona",Barona,310000.0,3522.7272727272725,88.0,3.0,R,Appartamento
103386880,Milano,"Famagosta, Barona",Barona,339000.0,4402.597402597403,77.0,2.0,5,Appartamento
102339722,Milano,"Famagosta, Barona",Barona,265000.0,4818.181818181818,55.0,2.0,T,Appartamento
103519190,Milano,"Famagosta, Barona",Barona,398000.0,5306.666666666667,75.0,3.0,1,Appartamento
103666454,Milano,"Famagosta, Barona",Barona,770000.0,5923.076923076923,130.0,3.0,,Villa unifamiliare
103665290,Milano,"Famagosta, Barona",Barona,425000.0,5000.0,85.0,3.0,T,Appartamento
103404494,Milano,"Famagosta, Barona",Barona,280000.0,7179.48717948718,39.0,2.0,1,Appartamento
103405050,Milano,"Famagosta, Barona",Barona,1060000.0,6708.860759493671,158.0,4.0,1,Appartamento
103404838,Milano,"Famagosta, Barona",Barona,560000.0,6511.627906976744,86.0,3.0,2,Appartamento
103404760,Milano,"Famagosta, Barona",Barona,790000.0,6810.3448275862065,116.0,4.0,2,Appartamento
103404944,Milano,"Famagosta, Barona",Barona,780000.0,6554.621848739495,119.0,3.0,1,Appartamento
103404688,Milano,"Famagosta, Barona",Barona,1350000.0,6716.417910447762,201.0,5.0,2,Appartamento
101426011,Milano,"Famagosta, Barona",Barona,336000.0,5333.333333333333,63.0,2.0,T,Appartamento
101427721,Milano,"Famagosta, Barona",Barona,900000.0,4712.041884816754,191.0,5.0,3,Appartamento
101427559,Milano,"Famagosta, Barona",Barona,800000.0,5797.101449275362,138.0,4.0,1,Appartamento
98979008,Milano,"Famagosta, Barona",Barona,525000.0,4565.217391304348,115.0,3.0,6,Appartamento
100912907,Milano,"Famagosta, Barona",Barona,764000.0,6063.492063492064,126.0,3.0,3,Appartamento
99044794,Milano,"Famagosta, Barona",Barona,830000.0,5354.8387096774195,155.0,3.0,1,Appartamento
99255980,Milano,"Famagosta, Barona",Barona,500000.0,3571.4285714285716,140.0,5.0,4,Appartamento
95078808,Milano,"Famagosta, Barona",Barona,1100000.0,5789.473684210527,190.0,4.0,T,Appartamento
100788755,Milano,"Famagosta, Barona",Barona,1350000.0,5487.804878048781,246.0,5.0,2,Attico
102172872,Milano,"Famagosta, Barona",Barona,310000.0,6078.431372549019,51.0,2.0,,Appartamento
103603868,Milano,"Famagosta, Barona",Barona,2350000.0,5875.0,400.0,5.0,T,Loft
103299434,Milano,"Famagosta, Barona",Barona,395000.0,6583.333333333333,60.0,2.0,2,Appartamento
103299456,Milano,"Famagosta, Barona",Barona,779000.0,6491.666666666667,120.0,4.0,2,Appartamento
101584889,Milano,"Famagosta, Barona",Barona,279000.0,5072.727272727273,55.0,2.0,2,Appartamento
100589740,Milano,"Famagosta, Barona",Barona,125000.0,3125.0,40.0,2.0,5,Appartamento
103363220,Milano,"Famagosta, Barona",Barona,255000.0,4636.363636363636,55.0,2.0,R,Appartamento
103605578,Milano,"Famagosta, Barona",Barona,259000.0,4709.090909090909,55.0,2.0,4,Appartamento
100805873,Milano,"Famagosta, Barona",Tre Castelli - Faenza,318000.0,4542.857142857143,70.0,2.0,7,Appartamento
103610206,Milano,"Famagosta, Barona",Famagosta,1150000.0,3333.3333333333335,345.0,5.0,R,Appartamento
100911763,Milano,"Famagosta, Barona",Barona,380000.0,5937.5,64.0,2.0,1,Appartamento
98431172,Milano,"Famagosta, Barona",Barona,270000.0,5400.0,50.0,2.0,3,Appartamento
98397910,Milano,"Famagosta, Barona",Barona,898000.0,5719.745222929936,157.0,3.0,T,Appartamento
102042832,Milano,"Famagosta, Barona",Famagosta,169000.0,3072.7272727272725,55.0,2.0,T,Appartamento
100912783,Milano,"Famagosta, Barona",Barona,538000.0,5784.94623655914,93.0,2.0,T,Appartamento
100912181,Milano,"Famagosta, Barona",Barona,345000.0,6052.631578947368,57.0,2.0,2,Appartamento
100761651,Milano,"Famagosta, Barona",Barona,520000.0,5252.525252525253,99.0,3.0,1,Appartamento
102616134,Milano,"Famagosta, Barona",Barona,450000.0,6428.571428571428,70.0,3.0,T,Appartamento
91962002,Milano,"Famagosta, Barona",Barona,980000.0,3537.9061371841153,277.0,5.0,,Loft
103680058,Milano,"Famagosta, Barona",Barona,745000.0,5960.0,125.0,3.0,2,Appartamento
101311917,Milano,"Famagosta, Barona",Barona,98000.0,1400.0,70.0,1.0,S,Open space
101201897,Milano,"Famagosta, Barona",Barona,790000.0,3160.0,250.0,3.0,T,Appartamento
103557940,Milano,"Famagosta, Barona",Barona,365000.0,5615.384615384615,65.0,3.0,3,Appartamento
96084162,Milano,"Famagosta, Barona",Barona,460000.0,4693.877551020408,98.0,3.0,1,Appartamento
102197800,Milano,"Famagosta, Barona",Famagosta,1150000.0,3382.3529411764707,340.0,5.0,1,Open space
101576901,Milano,"Famagosta, Barona",Famagosta,245000.0,3828.125,64.0,2.0,R,Appartamento
102160516,Milano,"Famagosta, Barona",Barona,275000.0,3055.5555555555557,90.0,3.0,R,Appartamento
97366572,Milano,"Famagosta, Barona",Barona,1690000.0,4774.011299435028,354.0,5.0,1 - 3,Appartamento
103071306,Milano,"Famagosta, Barona",Tre Castelli - Faenza,440000.0,4000.0,110.0,3.0,1,Appartamento
103549010,Milano,"Famagosta, Barona",Barona,268000.0,3828.5714285714284,70.0,2.0,5,Appartamento
100817285,Milano,"Famagosta, Barona",Barona,730000.0,3821.9895287958116,191.0,5.0,2,Attico
102713422,Milano,"Famagosta, Barona",Barona,400000.0,4444.444444444444,90.0,3.0,2,Appartamento
103253374,Milano,"Famagosta, Barona",Barona,195000.0,2785.714285714286,70.0,2.0,R,Appartamento
103586132,Milano,"Famagosta, Barona",Barona,169000.0,3380.0,50.0,2.0,2,Appartamento
103277890,Milano,"Famagosta, Barona",Barona,127000.0,4233.333333333333,30.0,1.0,3,Appartamento
103445936,Milano,"Famagosta, Barona",Famagosta,410000.0,3867.9245283018868,106.0,3.0,1,Appartamento
97321060,Milano,"Famagosta, Barona",Barona,850000.0,3400.0,250.0,4.0,S - R,Palazzo - Edificio
103606670,Milano,"Famagosta, Barona",Barona,540000.0,4695.652173913043,115.0,3.0,T - R,Loft
100766019,Milano,"Famagosta, Barona",Barona,890000.0,4944.444444444444,180.0,3.0,T,Loft
102046900,Milano,"Famagosta, Barona",Barona,850000.0,3400.0,250.0,3.0,,Terratetto unifamiliare
102916762,Milano,"Famagosta, Barona",Barona,300000.0,5769.2307692307695,52.0,2.0,2,Appartamento
103358402,Milano,"Famagosta, Barona",Barona,410000.0,2733.3333333333335,150.0,3.0,1,Appartamento
103190302,Milano,"Famagosta, Barona",Barona,259000.0,3700.0,70.0,3.0,3,Appartamento
103601162,Milano,"Famagosta, Barona",Barona,300000.0,4000.0,75.0,2.0,2,Appartamento
99985984,Milano,"Famagosta, Barona",Barona,390000.0,4814.814814814815,81.0,3.0,1,Appartamento
102907434,Milano,"Famagosta, Barona",Barona,430000.0,4300.0,100.0,4.0,R,Appartamento
98115894,Milano,"Famagosta, Barona",Barona,277000.0,3693.3333333333335,75.0,2.0,2,Appartamento
91678390,Milano,"Famagosta, Barona",Barona,,,344.0,,,Palazzo - Edificio
103385532,Milano,"Famagosta, Barona",Barona,,,4200.0,,T,Palazzo - Edificio
103382242,Milano,"Famagosta, Barona",Barona,,,4200.0,,T,Palazzo - Edificio
98670996,Milano,"Famagosta, Barona",Famagosta,1150000.0,3484.848484848485,330.0,,R,Open space
99585290,Milano,"Famagosta, Barona",Barona,205000.0,4456.521739130435,46.0,2.0,T,Loft
98110102,Milano,"Famagosta, Barona",Barona,279000.0,4650.0,60.0,2.0,6,Appartamento
100072854,Milano,"Famagosta, Barona",Barona,399000.0,4534.090909090909,88.0,2.0,R,Loft
103522246,Milano,"Famagosta, Barona",Barona,170000.0,4358.974358974359,39.0,2.0,R,Appartamento
98968856,Milano,"Famagosta, Barona",Giambellino,649000.0,5846.846846846847,111.0,3.0,,Progetto
102750446,Milano,"Famagosta, Barona",Giambellino,450000.0,4736.8421052631575,95.0,2.0,,Appartamento
103199756,Milano,"Bande Nere, Inganni",Inganni,559000.0,2866.6666666666665,195.0,4.0,,Appartamento
98870184,Milano,"Famagosta, Barona",Giambellino,615000.0,5394.736842105263,114.0,3.0,10,Appartamento
99820228,Milano,"Famagosta, Barona",Giambellino,395000.0,5895.522388059701,67.0,2.0,,Progetto
98902454,Milano,"Famagosta, Barona",Giambellino,725000.0,5410.44776119403,134.0,4.0,9,Appartamento
98973508,Milano,"Famagosta, Barona",Giambellino,1230000.0,6275.510204081633,196.0,4.0,3,Appartamento
98971558,Milano,"Famagosta, Barona",Giambellino,649000.0,5846.846846846847,111.0,3.0,1,Appartamento
98972458,Milano,"Famagosta, Barona",Giambellino,735000.0,6282.051282051282,117.0,3.0,3,Appartamento
103452550,Milano,"Famagosta, Barona",Tre Castelli - Faenza,370000.0,4625.0,80.0,3.0,1,Appartamento
97474300,Milano,"Famagosta, Barona",Giambellino,176000.0,4190.476190476191,42.0,1.0,,Progetto
103192684,Milano,"Famagosta, Barona",Giambellino,185000.0,4743.589743589743,39.0,1.0,4,Appartamento
102903082,Milano,"Famagosta, Barona",Giambellino,510000.0,5100.0,100.0,3.0,7,Appartamento
101655879,Milano,"Napoli, Soderini",Piazza Napoli,520000.0,5652.173913043478,92.0,3.0,1,Appartamento
103196606,Milano,"Famagosta, Barona",Giambellino,576000.0,5236.363636363636,110.0,3.0,8,Attico
101422371,Milano,"Famagosta, Barona",Giambellino,740000.0,6065.573770491803,122.0,4.0,6,Attico
103308448,Milano,"Famagosta, Barona",Giambellino,235000.0,4607.843137254902,51.0,2.0,2,Appartamento
103133026,Milano,"Famagosta, Barona",Giambellino,248000.0,4960.0,50.0,2.0,7,Appartamento
99943682,Milano,"Famagosta, Barona",Giambellino,795000.0,5719.424460431655,139.0,3.0,1,Appartamento
99942394,Milano,"Famagosta, Barona",Giambellino,880000.0,5866.666666666667,150.0,4.0,1,Appartamento
99942748,Milano,"Famagosta, Barona",Giambellino,440000.0,5866.666666666667,75.0,2.0,1,Appartamento
102633106,Milano,"Famagosta, Barona",Giambellino,269000.0,3842.8571428571427,70.0,2.0,1,Appartamento
101215403,Milano,"Famagosta, Barona",Giambellino,398000.0,4682.35294117647,85.0,3.0,R,Appartamento
103664650,Milano,"Famagosta, Barona",Giambellino,420000.0,4000.0,105.0,3.0,2,Appartamento
103391242,Milano,"Famagosta, Barona",Giambellino,550000.0,5729.166666666667,96.0,3.0,7,Appartamento
102891806,Milano,"Famagosta, Barona",Giambellino,900000.0,4615.384615384615,195.0,4.0,3,Appartamento
103548356,Milano,"Famagosta, Barona",Giambellino,500000.0,5555.555555555556,90.0,3.0,1,Appartamento
103704208,Milano,"Famagosta, Barona",Giambellino,435000.0,4350.0,100.0,3.0,3,Appartamento
103484230,Milano,"Famagosta, Barona",Giambellino,900000.0,6923.076923076923,130.0,3.0,4,Appartamento
103345210,Milano,"Famagosta, Barona",Giambellino,695000.0,6881.188118811881,101.0,3.0,8,Attico
103259466,Milano,"Famagosta, Barona",Giambellino,275000.0,3928.5714285714284,70.0,2.0,1,Appartamento
103600628,Milano,"Famagosta, Barona",Giambellino,1495000.0,5885.826771653543,254.0,5.0,5,Appartamento
103417728,Milano,"Famagosta, Barona",Giambellino,409000.0,5760.56338028169,71.0,3.0,4,Appartamento
102917444,Milano,"Famagosta, Barona",Tre Castelli - Faenza,319000.0,4907.692307692308,65.0,3.0,3,Appartamento
101648253,Milano,"Famagosta, Barona",Giambellino,380000.0,4086.021505376344,93.0,3.0,7,Appartamento
102929372,Milano,"Famagosta, Barona",Giambellino,269000.0,3362.5,80.0,3.0,3,Appartamento
103606514,Milano,"Famagosta, Barona",Giambellino,370000.0,4352.941176470588,85.0,3.0,1,Appartamento
101973322,Milano,"Famagosta, Barona",Giambellino,475000.0,5588.235294117647,85.0,3.0,3,Appartamento
102663486,Milano,"Famagosta, Barona",Giambellino,335000.0,4785.714285714285,70.0,3.0,6,Appartamento
103447806,Milano,"Famagosta, Barona",Giambellino,390000.0,3000.0,130.0,3.0,,Loft
102556306,Milano,"Famagosta, Barona",Giambellino,368000.0,3680.0,100.0,3.0,3,Appartamento
102131408,Milano,"Famagosta, Barona",Giambellino,180000.0,3913.0434782608695,46.0,2.0,R,Appartamento
103113810,Milano,"Famagosta, Barona",Giambellino,410000.0,3727.2727272727275,110.0,3.0,7,Appartamento
103704944,Milano,"Famagosta, Barona",Giambellino,80000.0,1481.4814814814815,54.0,2.0,3,Appartamento
98758288,Milano,"Famagosta, Barona",Giambellino,390000.0,2785.714285714286,140.0,4.0,7,Appartamento
103164902,Milano,"Famagosta, Barona",Giambellino,385000.0,4277.777777777777,90.0,3.0,7,Appartamento
79489981,Milano,"Famagosta, Barona",Giambellino,325000.0,5241.935483870968,62.0,3.0,3,Appartamento
103675204,Milano,"Famagosta, Barona",Giambellino,320000.0,5517.241379310345,58.0,2.0,R,Appartamento
100647297,Milano,"Famagosta, Barona",Tre Castelli - Faenza,349000.0,4105.882352941177,85.0,3.0,T,Appartamento
103679608,Milano,"Famagosta, Barona",Giambellino,495000.0,3807.6923076923076,130.0,3.0,1,Appartamento
101626213,Milano,"Famagosta, Barona",Tre Castelli - Faenza,275000.0,3055.5555555555557,90.0,3.0,R,Appartamento
95397478,Milano,"Famagosta, Barona",Giambellino,580000.0,4296.2962962962965,135.0,4.0,6,Appartamento
102245088,Milano,"Famagosta, Barona",Giambellino,449000.0,3904.3478260869565,115.0,4.0,1,Appartamento
103580662,Milano,"Famagosta, Barona",Giambellino,420000.0,4000.0,105.0,3.0,6,Appartamento
100874335,Milano,"Famagosta, Barona",Giambellino,769000.0,4272.222222222223,180.0,5.0,4,Loft
101951664,Milano,"Famagosta, Barona",Giambellino,570000.0,3081.0810810810813,185.0,5.0,,Villa a schiera
103550034,Milano,"Famagosta, Barona",Giambellino,519000.0,5463.1578947368425,95.0,3.0,4,Appartamento
91621260,Milano,"Famagosta, Barona",Giambellino,269000.0,3586.6666666666665,75.0,2.0,1,Appartamento
101452329,Milano,"Famagosta, Barona",Giambellino,250000.0,4166.666666666667,60.0,2.0,2,Appartamento
103580202,Milano,"Famagosta, Barona",Giambellino,698000.0,6069.565217391304,115.0,3.0,4,Appartamento
102666720,Milano,"Famagosta, Barona",Giambellino,499000.0,4455.357142857143,112.0,4.0,2,Appartamento
98522364,Milano,"Famagosta, Barona",Giambellino,198000.0,3300.0,60.0,2.0,1,Appartamento
103698446,Milano,"Famagosta, Barona",Giambellino,409000.0,4305.263157894737,95.0,3.0,5,Appartamento
102454836,Milano,"Famagosta, Barona",Giambellino,354000.0,3218.181818181818,110.0,3.0,1,Appartamento
103579822,Milano,"Famagosta, Barona",Giambellino,590000.0,6145.833333333333,96.0,3.0,4,Appartamento
101362011,Milano,"Famagosta, Barona",Giambellino,199000.0,3980.0,50.0,2.0,7,Appartamento
99342524,Milano,"Famagosta, Barona",Giambellino,299000.0,3517.6470588235293,85.0,3.0,1,Appartamento
102137402,Milano,"Famagosta, Barona",Giambellino,175000.0,3431.372549019608,51.0,2.0,1,Appartamento
100699187,Milano,"Famagosta, Barona",Giambellino,349000.0,3292.4528301886794,106.0,4.0,1,Appartamento
103305752,Milano,"Bande Nere, Inganni",Inganni,149000.0,2292.3076923076924,65.0,2.0,2,Appartamento
103251634,Milano,"Famagosta, Barona",Giambellino,160000.0,5000.0,32.0,1.0,5,Appartamento
103105512,Milano,"Famagosta, Barona",Giambellino,239000.0,3676.923076923077,65.0,3.0,5,Appartamento
99447592,Milano,"Famagosta, Barona",Giambellino,179000.0,2983.3333333333335,60.0,2.0,1,Appartamento
98825360,Milano,"Famagosta, Barona",Giambellino,450000.0,5921.0526315789475,76.0,2.0,1,Appartamento
103230968,Milano,"Famagosta, Barona",Tre Castelli - Faenza,384000.0,2844.4444444444443,135.0,4.0,1,Appartamento
102804974,Milano,"Famagosta, Barona",Giambellino,310000.0,2818.181818181818,110.0,3.0,3,Appartamento
101612431,Milano,"Famagosta, Barona",Tre Castelli - Faenza,325000.0,3421.0526315789475,95.0,3.0,4,Appartamento
102588472,Milano,"Famagosta, Barona",Giambellino,249000.0,3320.0,75.0,3.0,8,Appartamento
99025044,Milano,"Famagosta, Barona",Giambellino,595000.0,2975.0,200.0,4.0,,Villa a schiera
103478832,Milano,"Famagosta, Barona",Giambellino,455000.0,4690.721649484536,97.0,4.0,1,Appartamento
101613219,Milano,"Famagosta, Barona",Tre Castelli - Faenza,295000.0,3277.777777777778,90.0,3.0,T,Appartamento
103609914,Milano,"Famagosta, Barona",Giambellino,240000.0,4285.714285714285,56.0,2.0,3,Appartamento
101224939,Milano,"Famagosta, Barona",Giambellino,440000.0,3384.6153846153848,130.0,3.0,1,Appartamento
101817107,Milano,"Famagosta, Barona",Giambellino,148000.0,2466.6666666666665,60.0,2.0,2,Appartamento
101813353,Milano,"Famagosta, Barona",Giambellino,290000.0,3452.3809523809523,84.0,3.0,2,Appartamento
102804980,Milano,"Famagosta, Barona",Giambellino,225000.0,2960.5263157894738,76.0,2.0,8,Appartamento
96166112,Milano,"Famagosta, Barona",Giambellino,398000.0,3316.6666666666665,120.0,3.0,8,Appartamento
97077422,Milano,"Famagosta, Barona",Giambellino,690000.0,2875.0,240.0,5.0,,Villa a schiera
103326194,Milano,"Famagosta, Barona",Giambellino,295000.0,3782.051282051282,78.0,3.0,1,Appartamento
103692802,Milano,"Famagosta, Barona",Tre Castelli - Faenza,425000.0,3695.6521739130435,115.0,3.0,T,Appartamento
102715992,Milano,"Famagosta, Barona",Giambellino,198000.0,2640.0,75.0,3.0,1,Appartamento
96166046,Milano,"Famagosta, Barona",Giambellino,229000.0,2935.897435897436,78.0,3.0,1,Appartamento
102284392,Milano,"Famagosta, Barona",Giambellino,205000.0,3416.6666666666665,60.0,2.0,7,Appartamento
103472670,Milano,"Famagosta, Barona",Giambellino,173000.0,4805.555555555556,36.0,2.0,1,Appartamento
103479032,Milano,"Famagosta, Barona",Giambellino,216000.0,4909.090909090909,44.0,2.0,2,Appartamento
103475582,Milano,"Famagosta, Barona",Giambellino,268000.0,4620.689655172414,58.0,2.0,1,Appartamento
103479184,Milano,"Famagosta, Barona",Giambellino,319000.0,4833.333333333333,66.0,2.0,2,Appartamento
103056150,Milano,"Famagosta, Barona",Giambellino,455000.0,4690.721649484536,97.0,4.0,1,Appartamento
103313352,Milano,"Famagosta, Barona",Giambellino,406000.0,4891.566265060241,83.0,3.0,2,Appartamento
103674026,Milano,"Famagosta, Barona",Giambellino,541500.0,3658.7837837837837,148.0,4.0,1,Appartamento
103490222,Milano,"Famagosta, Barona",Giambellino,173000.0,4805.555555555556,36.0,1.0,1,Appartamento
103312134,Milano,"Famagosta, Barona",Giambellino,319000.0,4833.333333333333,66.0,2.0,2,Appartamento
103307352,Milano,"Famagosta, Barona",Giambellino,216000.0,4909.090909090909,44.0,1.0,2,Appartamento
103312646,Milano,"Famagosta, Barona",Giambellino,338000.0,4898.550724637681,69.0,1.0,2,Appartamento
103052150,Milano,"Famagosta, Barona",Giambellino,173000.0,4805.555555555556,36.0,1.0,1,Appartamento
103054498,Milano,"Famagosta, Barona",Giambellino,292000.0,4786.88524590164,61.0,2.0,1,Appartamento
101124145,Milano,"Famagosta, Barona",Giambellino,480000.0,4000.0,120.0,4.0,R,Appartamento
103052792,Milano,"Famagosta, Barona",Giambellino,268000.0,4620.689655172414,58.0,2.0,1,Appartamento
103338970,Milano,"Famagosta, Barona",Giambellino,225000.0,2960.5263157894738,76.0,2.0,8,Attico
99236834,Milano,"Famagosta, Barona",Tre Castelli - Faenza,290000.0,3020.8333333333335,96.0,3.0,8,Appartamento
99724392,Milano,"Bande Nere, Inganni",Lorenteggio,,,600.0,5.0,,Villa unifamiliare
102748984,Milano,"Famagosta, Barona",Giambellino,385000.0,4277.777777777777,90.0,3.0,2,Appartamento
102508858,Milano,"Famagosta, Barona",Giambellino,239000.0,3676.923076923077,65.0,2.0,T,Appartamento
102930848,Milano,"Famagosta, Barona",Giambellino,245000.0,3602.9411764705883,68.0,2.0,S,Appartamento
102621996,Milano,"Famagosta, Barona",Giambellino,350000.0,3888.8888888888887,90.0,3.0,5,Appartamento
93070206,Milano,"Famagosta, Barona",Giambellino,570000.0,3257.1428571428573,175.0,4.0,3,Appartamento
103665290,Milano,"Famagosta, Barona",Barona,425000.0,5000.0,85.0,3.0,T,Appartamento
102276078,Milano,"Famagosta, Barona",Giambellino,398000.0,4422.222222222223,90.0,3.0,1,Appartamento
103034314,Milano,"Famagosta, Barona",Giambellino,398000.0,4422.222222222223,90.0,3.0,1,Appartamento
103679312,Milano,"Famagosta, Barona",Giambellino,295000.0,3831.1688311688313,77.0,3.0,1,Appartamento
103260886,Milano,"Bande Nere, Inganni",Inganni,239000.0,3414.285714285714,70.0,2.0,4,Appartamento
102221344,Milano,"Famagosta, Barona",Giambellino,820000.0,5125.0,160.0,4.0,5,Attico
102040264,Milano,"Famagosta, Barona",Giambellino,300000.0,6976.7441860465115,43.0,2.0,S,Appartamento
103364986,Milano,"Famagosta, Barona",Giambellino,280000.0,3943.6619718309857,71.0,2.0,2,Appartamento
103406048,Milano,"Famagosta, Barona",Giambellino,360000.0,3600.0,100.0,3.0,2,Appartamento
99554468,Milano,"Famagosta, Barona",Giambellino,849500.0,5625.827814569537,151.0,4.0,2,Appartamento
103258350,Milano,"Famagosta, Barona",Giambellino,185000.0,4111.111111111111,45.0,2.0,1,Appartamento
102878066,Milano,"Famagosta, Barona",Tre Castelli - Faenza,125000.0,3125.0,40.0,1.0,4,Appartamento
102549348,Milano,"Famagosta, Barona",Giambellino,509000.0,4847.619047619048,105.0,3.0,3,Appartamento
103709390,Milano,"Famagosta, Barona",Tre Castelli - Faenza,268000.0,4872.727272727273,55.0,2.0,3,Appartamento
102623966,Milano,"Famagosta, Barona",Giambellino,235000.0,3916.6666666666665,60.0,2.0,2,Appartamento
